url,bairro,aluguel,condominio,iptu,seguro_incendio,taxa_serviço,total,metragem,quarto,banheiro,vaga_carro,andar,aceita_pet,mobilia,metro_prox
https://www.quintoandar.com.br/imovel/892811123?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2873%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Paraíso,R$ 3.040,R$ 1.798,R$ 372,R$ 39,R$ 60,R$ 5.309,141 m²,3 quartos,3 banheiros,1 vaga,1º andar,Aceita pet,Mobiliado,Metrô próx.
https://www.quintoandar.com.br/imovel/893302333?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2874%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Consolação,R$ 1.130,R$ 580,R$ 0,R$ 15,R$ 22,R$ 1.747,35 m²,1 quarto,1 banheiro,Sem vaga,4º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/892850636?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2875%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Consolação,R$ 1.980,R$ 398,R$ 6,R$ 26,R$ 39,R$ 2.449,40 m²,1 quarto,1 banheiro,1 vaga,11º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/892947772?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2876%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Cambuci,R$ 2.023,R$ 340,R$ 42,R$ 26,R$ 40,R$ 2.471,30 m²,1 quarto,1 banheiro,Sem vaga,5º andar,Aceita pet,Mobiliado,Não próx.
https://www.quintoandar.com.br/imovel/893333156?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2877%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Vila Nova Conceição,R$ 3.000,R$ 680,R$ 170,R$ 39,R$ 60,R$ 3.949,34 m²,1 quarto,1 banheiro,Sem vaga,2º andar,Aceita pet,Mobiliado,Não próx.
https://www.quintoandar.com.br/imovel/893304073?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2878%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Jardim Paulista,R$ 2.480,R$ 2.200,R$ 215,R$ 32,R$ 49,R$ 4.976,65 m²,2 quartos,2 banheiros,2 vagas,8º andar,Não aceita,Mobiliado,Metrô próx.
https://www.quintoandar.com.br/imovel/893238340?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2879%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Consolação,R$ 2.000,R$ 886,R$ 215,R$ 26,R$ 40,R$ 3.167,48 m²,1 quarto,1 banheiro,1 vaga,16º andar,Não aceita,Mobiliado,Metrô próx.
https://www.quintoandar.com.br/imovel/893322295?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2880%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Vila Olímpia,R$ 2.000,R$ 880,R$ 150,R$ 26,R$ 40,R$ 3.096,30 m²,1 quarto,1 banheiro,1 vaga,1º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893268020?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2881%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Itaim Bibi,R$ 4.950,R$ 1.850,R$ 542,R$ 63,R$ 99,R$ 7.504,140 m²,3 quartos,3 banheiros,2 vagas,7º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/892808583?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2882%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Consolação,R$ 3.074,R$ 600,R$ 0,R$ 39,R$ 61,R$ 3.774,48 m²,1 quarto,2 banheiros,1 vaga,18º andar,Aceita pet,Mobiliado,Metrô próx.
https://www.quintoandar.com.br/imovel/893222205?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2883%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Água Branca,R$ 3.700,R$ 850,R$ 159,R$ 47,R$ 74,R$ 4.830,64 m²,2 quartos,2 banheiros,1 vaga,11º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893286863?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2884%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Cambuci,R$ 850,R$ 100,R$ 73,R$ 11,R$ 17,R$ 1.051,18 m²,1 quarto,1 banheiro,Sem vaga,1º andar,Não aceita,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893251847?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2885%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Perdizes,R$ 2.600,R$ 1.890,R$ 156,R$ 33,R$ 52,R$ 4.731,123 m²,4 quartos,3 banheiros,1 vaga,5º andar,Não aceita,Mobiliado,Metrô próx.
https://www.quintoandar.com.br/imovel/893341723?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2886%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Brás,R$ 850,Incluso,R$ 0,R$ 11,R$ 17,R$ 878,23 m²,1 quarto,1 banheiro,Sem vaga,1º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893370648?house_tags=newAd&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2887%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Santa Cecília,R$ 4.000,R$ 982,R$ 69,R$ 51,R$ 80,R$ 5.182,108 m²,3 quartos,2 banheiros,1 vaga,7º andar,Não aceita,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893320766?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2888%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Pinheiros,R$ 3.800,R$ 647,R$ 165,R$ 49,R$ 76,R$ 4.737,39 m²,1 quarto,1 banheiro,1 vaga,6º andar,Não aceita,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893356934?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2889%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Itaim Bibi,R$ 5.810,R$ 1.253,R$ 15,R$ 74,R$ 116,R$ 7.268,108 m²,3 quartos,2 banheiros,2 vagas,6º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/892984064?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2890%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Santa Cecília,R$ 2.200,R$ 898,R$ 56,R$ 28,R$ 44,R$ 3.226,40 m²,1 quarto,1 banheiro,1 vaga,6º andar,Não aceita,Mobiliado,Metrô próx.
https://www.quintoandar.com.br/imovel/893304592?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2891%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Perdizes,R$ 3.500,R$ 1.455,R$ 400,R$ 45,R$ 70,R$ 5.470,114 m²,3 quartos,2 banheiros,2 vagas,6º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893341225?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2892%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Santa Cecília,R$ 1.600,R$ 580,R$ 46,R$ 21,R$ 32,R$ 2.279,47 m²,1 quarto,1 banheiro,Sem vaga,10º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/893197252?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2893%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Bom Retiro,R$ 1.950,R$ 500,R$ 59,R$ 25,R$ 39,R$ 2.573,29 m²,1 quarto,1 banheiro,1 vaga,3º andar,Não aceita,Mobiliado,Não próx.
https://www.quintoandar.com.br/imovel/893142538?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2894%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Cambuci,R$ 1.253,R$ 0,R$ 0,R$ 16,R$ 25,R$ 1.294,17 m²,1 quarto,1 banheiro,Sem vaga,-,Não aceita,Mobiliado,Não próx.
https://www.quintoandar.com.br/imovel/893283282?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2895%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Consolação,R$ 1.980,R$ 189,R$ 75,R$ 26,R$ 39,R$ 2.309,23 m²,1 quarto,1 banheiro,Sem vaga,2º andar,Aceita pet,Sem mobília,Metrô próx.
https://www.quintoandar.com.br/imovel/892776930?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2896%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Itaim Bibi,R$ 6.000,R$ 1.200,R$ 270,R$ 77,R$ 120,R$ 7.667,108 m²,2 quartos,2 banheiros,1 vaga,3º andar,Aceita pet,Mobiliado,Não próx.
https://www.quintoandar.com.br/imovel/893270773?house_tags=rentPriceDecreased&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2897%2C%22personalization%22%3Atrue%7D&search_id=%224bf69054f19a11eb87180a0adc3b16b0%22&from_route=%22search_results%22,Mais em Itaim Bibi,R$ 4.400,R$ 1.340,R$ 225,R$ 56,R$ 88,R$ 6.109,120 m²,2 quartos,2 banheiros,1 vaga,11º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893345571?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A675%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Mooca,R$ 1.650,R$ 200,R$ 0,R$ 21,R$ 33,R$ 1.904,82 m²,2 quartos,1 banheiro,Sem vaga,2º andar,Aceita pet,Sem mobília,Não próx.
https://www.quintoandar.com.br/imovel/893218954?search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A676%2C%22personalization%22%3Atrue%7D&search_id=%22d29c9fa4f19011eb8c20e2cf81d20c5e%22&from_route=%22search_results%22,Mais em Belém,R$ 4.500,R$ 600,R$ 200,R$ 58,R$ 90,R$ 5.448,95 m²,2 quartos,2 banheiros,2 vagas,5º andar,Aceita pet,Sem mobília,Metrô próx.
